x,m
0.00034602870272779085,2.5787965616046016
0.1811566185933935,9.837631327602669
0.48769744380123115,36.29417382999039
0.6697429677610702,56.82903533906401
0.7634964434958084,68.00382043935042
0.9095991186860793,86.34192932187199
1.0006020193246439,97.03915950334286
