x,m
0,0
0.18318890814558042,2.458750757351602
0.3713178622254161,11.987713291344292
0.478616618055262,25.93904552563724
0.5496019500922911,41.92247537726678
0.6171126234659225,59.2255991884009
0.7258556311732955,80.86035141113976
0.804871003649378,91.563596398529
0.9988770061010834,101.33406602696877
